ID,oldID,NAME,RESPONSE,PREFEC,DISTRICT,PRBLOCK,INCUMB,TERM,PARTY,SEX,AGE,RESULT,Q1,Q2_1,Q2_2,Q2_3,Q3_1,Q3_2,Q3_3,Q4_1,Q4_2,Q4_3,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q9_12,Q9_13,Q9_14,Q9_15,Q9_16,Q9_17,Q9_18,Q9_19,Q9_20,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q11_11,Q11_12,Q11_13,Q11_14,Q12
401,279,îãê∂ìcÅÅåıàÍ    ,1,13,24,55,3,2,1,1,45,4,2,6,3,13,6,8,13,1,5,2,4,2,1,3,3,2,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,3,2,1,1,1,1,2,2,3,2,2,2,2,2,3,2,2,3,3,3,4,3,2,3,4,2,2,2,2,2,3,2,2,3,5,85,80,80,50,70,70,20,20,0,0,60,0,70,50,5
402,280,à¢ãví√ÅÅçKïF    ,1,13,24,55,2,2,2,1,52,1,4,13,7,6,1,15,12,3,5,1,3,4,3,2,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,5,1,1,3,2,4,3,1,4,1,2,3,3,4,2,5,3,5,4,1,3,4,3,4,3,2,1,5,2,3,4,4,2,2,3,0,25,25,0,0,25,80,80,80,100,80,50,50,0,4
403,281,í∑íJêÏÅÅã≈      ,1,13,24,NA,1,0,4,1,36,4,4,9,6,14,9,6,14,3,2,1,3,3,3,4,3,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,2,2,1,5,3,5,5,1,5,2,2,5,5,5,1,2,2,5,5,1,1,3,4,4,1,2,1,5,3,3,5,4,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
404,915,è¨ñÏëÚÅÅíqéq    ,1,13,24,NA,1,0,11,2,55,4,4,1,3,6,6,3,2,1,3,4,2,3,3,3,3,3,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5,4,3,1,1,1,1,1,1,1,1,1,1,4,2,3,3,5,4,2,1,2,5,1,3,2,2,4,3,5,2,1,4,5,20,10,30,20,30,30,10,10,5,5,10,30,40,40,1
405,282,à‰è„ÅÅêMé°      ,1,13,25,55,3,2,1,1,39,1,3,3,7,8,7,8,12,5,3,1,4,3,1,3,3,3,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,5,3,1,1,1,1,3,1,3,1,1,1,1,5,3,3,1,3,3,1,5,5,3,3,3,1,4,2,1,2,4,3,1,2,3,75,75,50,50,50,75,0,25,0,0,25,50,75,75,1
406,284,ê^çªÅÅëæòY      ,1,13,25,55,1,0,6,1,52,4,2,3,9,10,1,15,14,1,5,4,2,1,3,3,1,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,4,1,1,1,2,4,2,2,1,1,1,3,3,2,1,2,4,3,5,4,1,4,5,2,1,1,3,1,1,3,1,4,3,0,50,75,60,10,50,70,80,60,75,78,60,30,30,1
407,283,óÈñÿÅÅé°        ,1,13,25,NA,1,0,4,1,52,4,4,3,7,9,3,7,9,1,3,5,3,3,3,4,3,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,5,3,5,5,1,5,2,2,5,5,5,2,2,2,5,5,1,1,2,4,4,1,2,1,5,3,2,5,5,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
408,916,è¨ï©ÅÅè´êl      ,1,13,25,NA,1,0,11,1,41,4,4,3,15,4,3,6,15,4,3,1,2,3,3,3,3,3,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,3,2,1,1,1,3,1,1,1,1,2,2,4,1,2,4,5,5,2,1,3,3,3,4,1,1,2,3,2,1,1,4,2,10,10,10,75,50,50,50,50,0,0,75,75,75,10,1
409,1121,óÈñÿÅÅë◊        ,1,13,25,NA,1,0,12,1,49,4,3,12,15,7,15,12,6,2,5,NA,2,2,2,2,2,2,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,1,1,2,1,4,2,2,3,3,4,5,4,4,4,5,2,1,2,3,4,3,1,2,4,1,1,1,5,2,2,2,20,20,50,40,30,70,100,80,80,70,70,50,50,50,2
410,285,èºñ{ÅÅèÉ        ,1,14,1,54,3,3,1,1,58,3,1,3,8,13,8,7,13,3,5,2,4,3,1,3,3,3,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,5,1,2,3,1,2,1,2,1,2,2,3,4,1,4,1,4,2,5,5,2,3,3,3,2,1,1,2,3,4,2,2,4,3,100,75,75,75,75,75,0,25,0,0,25,25,50,50,4
411,286,íÜó—ÅÅî¸åbéq    ,1,14,1,54,1,0,2,2,48,1,3,12,15,9,15,12,8,3,5,1,3,4,3,3,2,2,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,3,3,3,3,2,5,2,3,3,2,5,4,4,4,4,3,1,3,3,3,3,4,2,1,4,2,2,3,5,NA,4,5,25,25,25,25,25,25,100,100,100,100,100,75,60,25,4
412,287,çÅêºÅÅó∫éq      ,1,14,1,NA,1,0,4,2,34,4,4,15,9,14,15,9,14,1,2,3,3,3,3,4,3,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,2,1,5,3,5,5,1,5,2,2,5,5,5,2,2,3,4,5,1,1,3,5,5,1,2,1,5,3,3,5,3,5,2,4,10,10,10,10,10,10,25,25,25,25,25,25,25,25,2
413,1120,éRñ{ÅÅêΩàÍ      ,1,14,1,NA,1,0,12,1,NA,4,2,4,12,2,9,6,14,3,4,5,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,5,3,1,1,1,1,3,5,1,1,1,1,1,2,5,3,5,5,1,5,5,4,1,2,5,1,5,5,1,5,1,5,2,4,5,100,55,45,45,30,30,45,75,50,55,55,45,70,0,3
414,288,êõÅÅã`àÃ        ,1,14,2,54,3,4,1,1,60,1,2,3,13,12,13,7,3,3,5,2,4,3,1,3,3,3,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,5,1,2,3,1,2,1,2,1,1,1,2,5,3,3,1,4,2,5,5,2,2,3,3,2,1,1,2,3,4,2,1,4,3,80,60,0,60,60,80,0,20,0,0,20,20,80,60,3
415,289,éOë∫ÅÅòañÁ      ,1,14,2,54,1,0,2,1,33,3,4,12,7,8,12,4,1,5,3,NA,3,4,3,3,2,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,5,1,2,1,2,1,1,1,2,5,2,5,5,5,5,1,3,1,5,3,5,1,1,5,2,3,4,5,1,3,2,0,50,50,50,50,50,100,100,100,100,100,50,50,25,4
416,290,çÇéRÅÅèC        ,1,14,2,NA,1,0,4,1,53,4,3,8,7,14,8,14,3,2,1,5,3,3,3,4,3,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,5,3,5,5,1,5,2,2,5,5,5,1,2,3,5,5,1,1,2,5,5,1,1,1,5,3,3,5,4,5,2,4,0,0,0,0,0,0,30,30,0,30,30,10,25,10,2
417,291,è¨çüñÿÅÅî™òY    ,1,14,3,54,3,5,1,1,43,4,3,6,8,15,6,15,15,1,3,5,NA,NA,NA,NA,NA,NA,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,5,2,2,3,1,1,1,2,1,2,1,2,4,3,2,2,4,2,3,4,3,3,3,4,3,5,2,1,3,2,2,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
418,292,â™ñ{ÅÅâpéq      ,1,14,3,54,1,0,2,2,44,1,4,7,8,2,15,7,8,1,2,5,3,4,3,3,2,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,1,3,3,3,3,1,5,1,3,3,1,5,3,3,1,5,5,5,3,2,3,4,4,2,2,4,2,3,4,4,3,1,3,0,50,60,0,0,10,100,100,100,80,50,50,20,0,2
419,293,å√íJÅÅñıïF      ,1,14,3,54,1,0,4,1,37,4,3,8,9,3,8,9,14,1,2,3,3,3,3,4,3,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,2,1,5,3,5,5,1,5,2,2,5,5,5,1,2,2,5,5,1,1,2,5,5,1,1,2,5,3,3,5,4,5,2,4,0,25,10,0,0,10,49,49,25,49,25,25,50,50,2
420,1127,â¡ì°ÅÅê≥ñ@      ,1,14,3,54,1,0,7,1,40,4,3,12,11,4,4,11,12,5,4,1,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,4,1,3,3,1,3,2,2,3,2,4,2,4,4,5,5,3,4,4,4,4,5,2,2,5,2,3,4,4,3,2,2,20,25,25,25,25,35,70,65,50,55,70,100,100,60,4
421,877,ìøìáÅÅê≥ç_      ,1,14,3,NA,1,0,11,1,44,4,3,15,3,6,6,NA,NA,3,4,5,2,3,3,3,3,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,5,1,1,1,1,5,1,1,1,1,1,1,5,3,2,3,5,5,1,1,1,5,5,2,3,2,2,3,1,3,1,4,5,25,15,10,75,75,50,5,1,1,1,55,10,30,5,5
422,1125,éRâ∫ÅÅç_àÍòY    ,1,14,3,NA,1,0,12,1,57,4,4,2,7,6,2,4,7,1,5,2,3,2,3,3,3,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,4,1,1,1,1,2,1,4,3,3,3,3,4,4,4,4,3,4,4,4,4,3,3,1,5,1,3,3,3,4,2,4,0,0,10,0,0,0,50,30,0,25,25,25,25,0,5
423,294,ó—ÅÅèÅ          ,1,14,4,54,3,1,1,1,36,4,2,7,8,3,7,8,14,5,1,2,4,2,1,3,3,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,4,1,1,1,1,1,1,2,1,1,2,2,3,3,3,2,3,2,3,5,3,3,1,4,4,2,2,1,2,2,5,1,2,4,80,70,65,70,50,85,25,30,20,10,50,50,70,70,5
424,295,í∑ìáÅÅàÍóR      ,1,14,4,54,1,0,2,1,41,1,3,7,2,12,13,2,12,5,3,4,3,4,3,3,2,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,4,3,3,1,3,3,3,4,4,4,2,4,4,4,3,2,3,3,3,4,3,2,2,5,2,3,4,2,4,3,3,0,0,0,0,0,0,100,100,100,100,100,25,75,25,3
425,1099,êÛîˆÅÅåcàÍòY    ,1,14,4,54,1,0,7,1,45,3,3,3,4,9,1,4,7,2,1,5,3,2,3,3,2,2,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,3,1,3,3,2,2,2,2,3,2,3,3,3,2,4,3,2,3,3,3,3,3,2,1,3,3,3,4,4,1,5,3,35,35,35,40,40,35,75,65,60,70,75,90,65,25,5
426,878,è¨å¥ÅÅê^óù      ,1,14,4,NA,1,0,11,2,49,4,4,14,3,15,6,NA,NA,3,4,5,3,3,3,3,3,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,3,3,1,1,1,1,1,1,1,1,1,1,5,1,1,3,5,3,3,1,1,5,3,4,3,1,1,4,5,5,1,5,3,0,0,0,50,50,50,0,0,0,0,50,75,75,75,1
427,1089,à…ì°ÅÅçqïΩ      ,1,14,4,NA,1,0,12,1,26,4,4,14,12,6,12,6,8,2,3,4,3,2,3,2,2,3,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,3,1,5,1,3,5,1,5,3,5,5,5,5,3,1,3,4,5,1,1,3,5,5,3,1,4,5,3,1,5,1,5,1,5,0,0,0,0,0,10,0,1,0,10,1,50,10,10,3
428,296,ç‚à‰ÅÅäw        ,1,14,5,54,3,1,1,1,43,4,1,13,1,15,11,13,6,5,1,NA,4,3,1,3,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,2,2,1,2,1,2,3,2,1,1,3,3,3,3,3,3,3,3,2,4,2,3,3,5,1,1,3,2,3,3,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
429,297,ìcíÜÅÅåcèH      ,1,14,5,54,2,5,2,1,70,1,3,3,12,7,3,12,7,3,1,4,3,4,3,3,2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,4,1,1,4,2,2,3,1,3,1,3,3,3,4,2,3,2,4,5,1,2,5,2,4,3,2,1,2,2,2,1,3,1,1,2,0,0,25,25,25,25,100,100,75,75,50,25,25,0,2
430,298,ä‚çËÅÅçL        ,1,14,5,NA,1,0,4,1,62,4,4,9,8,3,9,8,3,1,2,5,3,3,3,4,3,3,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,2,2,1,5,3,5,5,1,5,2,2,5,5,5,1,2,3,4,5,1,1,2,5,5,1,1,2,5,3,3,5,4,5,2,4,0,0,0,0,0,0,25,25,25,25,25,25,10,10,2
431,879,ñÂéÁÅÅó≤        ,1,14,5,NA,1,0,11,1,40,4,3,15,1,14,1,15,14,3,5,4,1,2,3,3,3,2,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,3,1,5,1,1,1,1,5,1,2,1,1,2,1,3,2,5,2,5,3,5,1,2,2,4,3,1,2,2,3,1,4,1,4,4,75,0,75,75,25,50,0,50,25,50,75,75,75,25,1
432,299,írìcÅÅå≥ãv      ,1,14,6,54,3,5,2,1,68,1,4,12,3,9,15,2,1,1,5,2,3,4,3,3,2,2,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,5,1,1,3,4,2,5,1,5,1,2,4,3,5,3,4,3,5,5,1,3,5,5,5,5,1,1,5,1,3,4,3,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,301,ì°à‰ÅÅî¸ìoó¢    ,1,14,6,54,1,0,4,2,53,4,4,3,9,8,6,8,11,1,2,5,3,3,3,4,3,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,2,1,5,3,5,5,1,5,2,2,5,5,4,2,2,2,4,5,1,1,2,5,5,1,2,2,5,3,3,5,4,5,2,4,10,10,10,10,20,20,20,20,15,25,20,15,10,10,2
434,300,è„ìcÅÅóE        ,1,14,6,NA,3,5,3,1,50,4,2,3,8,12,15,15,12,5,1,2,1,3,4,3,3,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,3,2,2,4,1,3,1,2,3,2,5,3,3,1,5,2,4,1,2,4,5,1,2,3,1,4,2,4,4,1,4,3,40,50,50,70,70,70,10,60,20,20,60,60,40,10,3
435,880,éõìáÅÅîéñÁ      ,1,14,6,NA,1,0,11,1,47,4,4,1,3,4,1,3,4,4,3,2,2,3,3,3,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,5,4,1,1,1,5,1,2,1,1,1,2,4,4,2,3,5,4,1,1,3,5,4,2,1,1,3,4,2,4,1,5,3,25,0,0,25,25,25,0,0,0,0,25,50,50,50,1
436,302,óÈñÿÅÅä]óS      ,1,14,7,54,3,1,1,1,31,4,3,12,2,6,1,11,4,5,4,3,4,2,1,3,3,3,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3,1,1,1,2,1,1,3,1,1,1,1,1,2,3,5,5,5,2,2,5,2,2,3,4,3,1,1,1,4,1,3,1,3,2,80,70,50,60,50,50,30,60,10,15,60,40,60,50,4
437,303,éÒì°ÅÅêMïF      ,1,14,7,54,2,2,2,1,63,1,4,3,15,1,1,6,10,3,2,5,3,4,3,3,2,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1,2,1,2,4,1,5,1,4,4,3,5,2,3,2,5,2,1,2,3,3,4,3,2,1,5,2,4,5,5,4,3,3,0,25,0,0,0,0,75,75,70,80,60,50,40,0,3
438,881,êŒà‰ÅÅó@        ,1,14,7,NA,1,0,11,1,49,4,4,1,3,14,6,3,1,4,3,1,2,3,3,3,3,3,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,3,1,1,1,1,3,1,1,1,1,1,1,4,3,3,3,5,5,3,1,3,3,1,3,1,3,3,5,1,1,1,5,1,0,0,25,25,0,25,0,25,0,0,50,50,25,25,1
439,304,ïüìcÅÅïÙîV      ,1,14,8,54,3,1,1,1,44,4,3,12,13,6,15,13,6,1,5,3,4,2,1,3,3,3,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,3,1,1,1,4,1,2,1,3,1,2,2,1,4,2,4,2,4,3,1,4,4,3,3,4,2,1,1,2,2,4,2,1,3,3,50,50,25,50,50,50,50,50,50,50,50,25,50,50,4
440,1095,éRçËÅÅêΩ        ,1,14,8,54,1,0,2,1,46,3,4,12,3,13,13,11,15,1,3,5,3,4,3,3,2,2,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,3,1,2,4,3,4,4,1,5,3,4,3,4,3,3,3,3,4,3,2,2,3,5,4,4,1,2,5,3,2,3,2,4,3,2,0,70,50,50,50,50,90,95,90,70,90,40,70,10,2
441,305,ç]ìcÅÅåõéi      ,1,14,8,54,3,2,7,1,52,1,3,3,12,15,12,1,15,5,1,3,3,1,2,3,2,2,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,2,1,2,3,1,3,1,2,5,2,3,3,4,2,5,4,1,3,2,3,3,4,2,1,5,2,2,3,4,3,4,3,0,40,40,60,40,50,60,80,40,80,40,80,70,25,3
442,882,è¨ìáÅÅóSçs      ,1,14,8,NA,1,0,11,1,39,4,4,15,3,12,8,3,12,1,3,5,2,3,3,3,3,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,1,1,1,2,1,3,1,1,2,2,3,2,3,3,5,4,3,1,3,4,3,3,4,2,2,3,2,2,2,5,5,10,0,50,60,10,10,0,0,0,0,0,25,50,25,3
443,1116,íÜéRÅÅìWçG      ,1,14,9,54,1,0,1,1,40,4,1,3,7,2,2,7,3,3,2,5,4,2,1,3,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,1,NA,2,1,2,2,3,1,2,2,1,3,3,2,2,2,3,4,3,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
444,306,ä}ÅÅç_éj        ,1,14,9,54,3,2,2,1,43,1,3,12,6,7,6,12,13,3,1,5,3,4,3,3,2,2,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,3,1,2,1,3,1,1,2,1,3,2,4,3,5,4,1,5,3,3,3,4,2,1,4,2,3,2,3,2,4,4,25,25,25,25,25,25,90,90,90,75,90,50,75,10,5
445,307,óòç™êÏÅÅïêãÈ    ,1,14,9,NA,1,0,4,1,65,4,3,3,15,9,3,15,9,1,5,3,3,3,3,4,3,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,2,2,1,5,3,5,5,1,5,2,2,5,5,5,2,2,3,4,5,1,1,3,5,5,1,2,2,5,3,3,5,3,5,2,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2
446,883,è¨å˚ÅÅóTék      ,1,14,9,NA,1,0,11,1,32,4,4,3,1,15,3,1,6,4,3,1,2,2,3,3,3,2,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,4,5,1,1,1,1,3,1,1,1,1,1,1,5,4,5,2,5,5,2,1,1,5,2,3,5,1,3,5,1,3,1,5,5,8,5,10,7,40,30,0,2,0,0,10,40,50,25,1
447,1093,ê{ì°ÅÅã≥ê¨      ,1,14,9,NA,1,0,12,1,29,4,4,15,15,1,15,3,2,1,5,2,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,3,1,1,1,1,1,1,3,5,1,1,5,5,5,3,3,3,5,5,5,5,3,5,5,5,1,1,5,2,3,1,3,5,3,3,50,50,50,50,50,50,50,50,50,50,50,50,50,50,3
448,308,ìcíÜÅÅòaìø      ,1,14,10,54,3,4,1,1,59,3,2,3,NA,NA,2,NA,NA,1,3,5,4,2,1,3,3,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,3,3,1,2,2,2,1,2,2,2,3,3,3,1,3,3,3,2,2,2,3,4,2,2,2,3,3,4,4,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
449,309,èÈìáÅÅåıóÕ      ,1,14,10,54,2,3,2,1,62,1,4,9,3,7,9,7,3,5,2,3,NA,4,NA,NA,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,1,3,2,3,3,1,3,2,2,4,3,5,2,3,3,4,5,2,2,2,5,4,4,2,1,5,3,3,5,4,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
450,310,ä}ñÿÅÅó≤        ,1,14,10,54,1,0,4,1,62,4,4,9,6,14,6,14,9,2,5,1,3,3,3,4,3,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2,2,1,5,3,5,5,1,5,2,2,5,5,4,2,2,2,4,5,1,1,3,5,5,1,2,2,5,3,3,5,4,5,2,4,0,0,0,0,0,0,25,25,25,25,25,25,25,25,3
451,884,ìáçËÅÅó≤àÍ      ,1,14,10,NA,1,0,11,1,54,4,3,15,14,3,15,1,14,3,4,2,2,2,3,3,3,2,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,2,3,1,1,1,3,1,1,2,1,2,2,4,3,2,4,5,5,3,1,3,4,4,4,2,4,2,3,2,2,1,4,2,40,20,60,70,75,60,20,20,10,10,60,70,70,50,1
452,311,è¨êÚÅÅêiéüòY    ,1,14,11,NA,1,0,1,1,27,1,3,15,11,1,1,NA,NA,5,NA,NA,4,2,2,3,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,2,1,1,2,2,1,2,1,1,3,3,4,4,3,3,4,3,2,2,2,5,3,NA,2,2,4,3,3,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
453,312,â°åHÅÅèüêm      ,1,14,11,54,1,0,2,1,27,3,4,12,8,9,12,1,9,5,4,3,3,4,3,3,2,2,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,3,1,1,4,3,2,3,1,4,1,3,4,3,4,2,4,3,5,5,2,2,3,4,3,3,2,1,5,2,3,4,3,3,2,3,30,50,60,50,50,40,100,100,100,100,100,60,80,40,2
454,313,à…ìåÅÅê≥éq      ,1,14,11,NA,1,0,4,2,67,4,4,9,7,14,6,14,7,1,2,3,3,3,3,4,3,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,3,2,3,3,5,5,1,5,3,5,5,5,5,1,4,2,5,5,4,2,2,5,5,1,3,2,5,4,3,5,2,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
455,885,íﬂêÏÅÅçWãv      ,1,14,11,NA,1,0,11,1,35,4,3,3,14,7,3,4,2,3,1,5,2,2,3,3,3,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2,3,1,1,1,1,5,1,1,1,1,1,4,4,3,3,3,5,2,1,1,2,3,4,4,4,1,2,4,2,2,1,4,5,25,25,25,50,50,50,10,10,10,0,25,75,75,50,1
456,NA,ä‚ìcÅÅãgäÏ,1,14,11,NA,1,0,12,1,50,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
457,314,ç˜à‰ÅÅàËéO      ,1,14,12,54,3,3,1,1,64,4,2,3,6,12,11,6,13,3,5,1,4,NA,1,3,NA,2,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,3,3,1,1,2,1,3,4,3,1,3,2,3,3,2,3,2,4,3,3,4,2,2,3,4,1,4,3,2,3,2,3,1,3,4,90,70,60,10,20,50,0,10,0,0,20,0,10,0,3
458,315,íÜíÀÅÅàÍçG      ,1,14,12,54,2,2,2,1,43,1,4,3,12,8,3,12,7,1,5,2,3,4,3,3,2,2,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5,1,1,3,3,3,3,2,4,1,3,3,2,5,2,3,3,4,5,1,2,3,3,3,2,2,2,2,2,3,4,3,3,4,5,50,50,50,50,50,50,80,80,80,80,60,50,60,50,1
459,317,à¢ïîÅÅíméq      ,1,14,12,54,3,3,5,2,60,3,4,8,15,15,8,15,1,5,2,1,NA,1,NA,NA,4,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,3,1,5,5,1,5,3,4,5,4,5,2,3,2,5,4,5,1,2,5,4,1,2,1,5,4,3,5,5,3,3,4,25,75,50,0,25,50,75,75,75,75,50,50,25,25,3
460,316,ìnï”ÅÅéúéq      ,1,14,12,NA,1,0,4,2,60,4,4,9,14,8,15,14,6,1,2,5,3,3,3,4,3,3,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,2,1,5,3,5,5,1,5,2,2,5,5,5,2,2,2,4,5,1,1,3,5,5,1,1,1,5,3,3,5,4,5,2,4,0,0,0,0,0,0,25,25,0,25,25,0,0,0,2
461,886,éRìcÅÅñŒ        ,1,14,12,NA,1,0,11,1,45,4,3,3,15,14,3,15,14,4,3,1,2,2,3,3,3,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,5,1,1,1,1,4,1,2,1,1,1,3,3,3,3,4,5,5,2,1,3,3,3,3,4,1,2,3,1,2,1,4,5,25,0,25,50,50,50,0,25,25,0,50,50,75,75,1
462,318,ä√óòÅÅñæ        ,1,14,13,54,3,8,1,1,59,3,2,3,4,8,3,4,12,1,5,3,4,NA,1,3,3,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,1,3,3,3,2,2,2,2,4,2,2,3,4,2,5,4,4,2,4,5,3,1,1,3,2,2,1,1,4,4,85,65,50,65,50,65,20,50,20,45,50,50,65,65,1
