ID,NAME,RESPONSE,PREFEC,DISTRICT,PR,PRBLOCK,INCUMB,TERM,PARTY,SEX,AGE,RESULT,Q1_1,Q1_2,Q1_3,Q2_1,Q2_2,Q2_3,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q3_9,Q3_10,Q3_11,Q3_12,Q4,Q5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q6_12,Q6_13,Q6_14,Q6_15,Q6_16,Q6_17,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q7_10,Q8,SQ8_1,SQ8_2,SQ8_3,Q9,Q10,Q11,Q12,Q13,Q14_1,Q14_2,Q14_3,Q15_1,Q15_2,Q15_3,Q1_1FA,Q1_2FA,Q1_3FA,SQ8_1FA,SQ8_2FA,SQ8_3FA,Q15FA
982,岩渕＝友,1,66,66,1,52,1,0,6,2,38,0,15,13,16,1,2,4,0,0,0,0,0,0,100,0,0,0,0,0,0,0,5,5,5,5,5,3,4,5,5,5,5,1,3,3,5,1,1,5,5,1,2,5,1,5,5,1,5,5,66,66,66,5,5,5,5,4,4,2,0,1,2,6,,,暮らし,,,,
983,平野＝貞夫,1,66,66,1,52,1,0,7,1,79,0,15,13,12,1,2,5,20,40,50,30,30,50,50,100,40,70,50,50,4,4,3,4,5,5,5,3,2,5,5,5,5,1,3,3,5,2,1,3,4,1,3,3,2,5,5,1,5,5,66,66,66,5,5,5,5,4,3,0,4,2,1,13,,,,,,,
984,木村＝正弘,1,66,66,1,52,1,0,8,1,48,0,5,15,12,1,2,5,0,75,0,0,0,0,50,75,100,75,0,0,1,1,5,5,5,5,5,3,4,5,5,5,4,2,4,4,5,1,2,4,5,2,2,4,1,5,3,2,4,5,66,66,66,5,5,5,5,4,0,2,0,2,9,8,,,,,,,
985,城取＝良太,1,66,66,1,52,1,0,10,1,37,0,16,1,15,1,4,3,45,5,50,5,75,999,0,10,0,999,999,25,6,8,1,1,2,1,3,2,1,5,1,2,3,5,1,2,1,4,5,2,1,5,3,1,5,3,1,3,1,1,1,5,2,1,1,4,3,4,2,1,3,2,1,13,消費税増税,,,,,,
986,矢内＝筆勝,1,66,66,1,52,1,0,10,1,53,0,1,2,3,1,2,3,65,0,10,0,75,0,0,0,0,0,75,0,8,8,1,1,1,1,1,3,1,5,1,3,3,5,3,1,1,5,5,3,1,3,4,1,5,3,1,3,1,1,1,3,5,1,1,5,2,4,4,2,5,1,2,9,,,,,,,
987,油井＝哲史,1,66,66,1,52,1,0,10,1,34,0,2,1,5,1,99,99,75,0,25,0,75,0,0,0,0,50,75,50,8,8,1,1,1,1,1,3,1,5,1,2,1,4,2,1,1,4,5,3,1,5,4,2,5,3,2,4,1,1,2,1,99,1,1,5,2,4,0,2,0,2,9,1,,,,,,,
988,下田＝彰一,1,66,66,1,53,1,0,1,1,61,0,16,1,16,3,1,5,100,999,999,75,999,999,999,999,999,999,999,999,5,5,1,3,3,1,3,2,2,2,3,3,3,5,3,1,1,5,3,2,3,3,3,1,4,3,4,3,3,1,1,9,99,1,1,3,2,2,0,99,99,99,99,99,経済対策,,地方創生,,,,
989,佐藤＝明男,1,66,66,1,53,1,0,1,1,62,0,2,5,12,3,4,2,100,999,999,999,999,999,999,999,999,999,999,999,8,8,1,2,1,3,3,2,2,1,1,2,2,5,4,2,2,4,3,1,1,2,2,1,4,3,2,2,2,1,3,2,9,2,2,2,1,2,0,2,0,2,13,14,,,,,,,
990,冨山＝ひで子,1,66,66,1,53,1,0,1,2,51,0,16,5,16,1,3,2,85,50,50,50,50,50,50,50,50,50,50,50,7,5,1,3,3,1,3,1,2,2,2,1,4,5,5,1,3,5,3,3,3,3,3,2,4,3,4,3,3,1,3,99,99,2,3,3,2,2,0,0,0,2,8,9,経済対策,,地方創生,,,,
991,尾身＝朝子,1,66,66,1,53,1,0,1,2,53,3,16,1,16,1,3,4,999,999,999,999,999,999,999,999,999,999,999,999,5,6,1,3,3,3,3,1,2,2,2,3,2,5,5,1,1,1,3,3,3,3,3,4,4,4,4,3,3,1,1,2,8,1,1,4,2,2,0,0,0,2,13,10,経済対策,,地方創生,,,,
992,木村＝弥生,0,66,66,1,53,1,0,1,2,49,3,99,99,99,99,99,99,999,999,999,999,999,999,999,999,999,999,999,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,99,99,99,99,99,99,99,99,99,99,99,,,,,,,
993,百武＝公親,0,66,66,1,53,1,0,1,1,52,0,99,99,99,99,99,99,999,999,999,999,999,999,999,999,999,999,999,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,99,99,99,99,99,99,99,99,99,99,99,,,,,,,
994,山根＝隆治,0,66,66,1,53,1,0,2,1,66,0,99,99,99,99,99,99,999,999,999,999,999,999,999,999,999,999,999,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,99,99,99,99,99,99,99,99,99,99,99,,,,,,,
995,野木＝実,0,66,66,1,53,2,1,2,1,73,0,99,99,99,99,99,99,999,999,999,999,999,999,999,999,999,999,999,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,99,99,99,99,99,99,99,99,99,99,99,,,,,,,
996,並木＝正芳,1,66,66,1,53,2,2,3,1,65,0,2,10,11,3,1,5,45,55,80,45,55,70,30,55,35,40,40,45,5,7,2,3,2,4,2,3,3,2,3,2,4,3,2,2,3,4,3,3,2,3,2,2,3,3,4,2,2,1,4,8,5,3,4,4,2,3,1,3,1,7,2,13,,,,,,,
997,岡本＝三成,1,66,66,1,53,3,1,4,1,49,3,2,5,6,1,3,2,80,25,25,100,25,25,20,25,25,25,25,25,6,5,3,5,3,5,5,2,2,3,2,3,4,2,2,3,2,3,2,2,3,4,3,3,3,5,3,2,2,2,1,8,4,2,2,2,2,2,5,3,0,2,14,6,,,,,,,
998,輿水＝恵一,1,66,66,1,53,3,1,4,1,52,3,6,5,7,3,4,5,75,25,25,100,25,25,0,25,25,25,25,25,5,5,4,4,4,4,3,3,3,3,3,4,99,2,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,4,66,66,66,3,3,2,2,2,4,2,2,2,1,14,,,,,,,
999,川浦＝伸一,1,66,66,1,53,1,0,4,1,40,0,2,6,5,1,3,2,70,25,25,100,25,25,0,25,25,25,25,25,5,5,4,5,2,5,5,2,3,2,2,3,5,2,2,3,2,3,3,2,3,3,4,4,3,4,2,2,2,4,66,66,66,2,2,2,2,2,0,0,0,2,1,14,,,,,,,
1000,石井＝啓一,1,66,66,1,53,3,7,4,1,56,3,16,2,6,1,2,3,80,999,999,100,999,999,999,999,999,999,999,999,5,5,3,3,3,5,4,99,2,3,2,4,3,1,2,2,3,1,2,2,3,3,3,4,3,5,4,2,2,2,8,7,6,1,1,4,4,2,3,0,4,2,1,7,経済再生,,,,,,
1001,梅村＝早江子,1,66,66,1,53,1,0,6,2,50,3,16,12,5,1,2,5,999,999,999,999,999,999,100,999,999,999,999,999,3,3,5,5,3,5,5,1,3,5,5,5,5,1,3,4,5,1,2,4,4,1,2,4,1,4,3,2,5,5,66,66,66,5,5,5,5,4,0,4,0,2,1,14,消費税10%増税先送りでなく中止,,,,,,
1002,塩川＝鉄也,1,66,66,1,53,3,5,6,1,52,3,16,12,15,1,2,5,999,999,999,999,999,999,100,999,999,999,999,999,3,3,5,5,4,5,5,2,3,5,5,5,5,1,3,4,5,1,2,4,4,1,2,4,1,4,3,2,5,5,66,66,66,5,5,5,5,4,4,4,1,1,2,14,消費税増税は先おくりでなく中止,,,,,,
1003,松崎＝哲久,1,66,66,1,53,2,2,7,1,64,0,7,6,15,4,1,5,30,80,70,40,30,999,50,100,70,80,999,50,5,5,4,3,3,5,4,3,4,5,4,5,5,2,4,3,5,2,2,3,3,2,3,4,1,3,3,2,4,5,66,66,66,5,5,4,5,4,5,4,4,2,7,13,,,,,,,
1004,小島＝一郎,1,66,66,1,53,1,0,10,1,43,0,2,1,5,1,3,4,75,10,30,10,70,25,10,20,10,45,60,50,6,6,1,3,1,1,1,1,1,5,1,1,2,5,1,1,1,3,3,1,1,3,3,5,5,3,1,5,1,1,1,2,10,1,1,5,5,4,4,4,2,7,2,14,,,,,,前文,
1005,佐々木＝正子,1,66,66,1,53,1,0,10,2,60,0,1,2,7,1,3,4,75,25,25,25,75,25,25,25,25,50,75,50,10,10,1,1,3,1,1,2,1,5,1,3,2,5,1,1,1,4,4,1,2,5,3,3,5,99,1,5,1,1,1,2,5,1,1,5,5,4,5,3,0,2,1,3,,,,,,,
1006,中村＝幸樹,1,66,66,1,53,1,0,10,1,50,0,5,16,1,3,4,1,60,45,55,40,70,55,20,45,40,45,70,45,8,8,1,2,2,1,2,2,1,5,1,4,3,5,2,1,1,3,4,1,1,5,3,2,5,3,2,4,2,1,1,10,5,1,1,5,4,4,1,1,1,1,2,6,,消費減税,,,,,
1007,三觜＝明美,1,66,66,1,53,1,0,10,2,53,0,2,5,1,1,2,4,20,20,0,0,50,0,0,0,0,0,0,0,5,5,1,2,3,1,1,3,99,5,1,2,5,3,2,1,1,3,3,4,1,5,3,3,5,5,3,4,1,1,1,99,99,1,1,4,4,4,0,2,0,2,1,6,,,,,,,
1008,中谷＝真一,1,66,66,1,54,3,1,1,1,38,3,3,2,1,3,2,1,999,999,999,999,999,999,999,999,999,999,999,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,9,3,2,1,1,2,2,2,4,2,2,2,1,3,,,,,,,
1009,文月＝涼,1,66,66,1,54,1,0,1,1,47,0,3,16,13,1,3,2,100,0,0,50,0,0,0,0,0,0,0,0,7,7,1,3,2,1,4,2,1,3,2,2,3,5,4,1,2,5,2,3,2,3,3,3,5,3,2,4,3,1,1,9,3,1,1,2,1,2,0,1,0,2,8,14,,広報,,,,,
1010,金子＝真理子,1,66,66,1,54,1,0,1,2,65,0,16,1,16,1,99,99,90,50,50,50,50,50,50,50,50,50,50,58,7,7,1,3,3,2,3,1,2,2,2,1,3,5,5,1,1,5,3,3,3,3,3,1,4,3,4,3,3,1,9,99,99,1,1,4,2,2,0,0,0,2,1,99,経済対策,,地方創生,,,,
1011,出畑＝実,1,66,66,1,54,1,0,1,1,64,0,16,1,16,1,3,4,100,50,50,100,50,50,50,50,50,50,50,50,8,99,1,3,3,3,3,1,2,2,2,1,3,5,5,1,1,5,3,2,3,3,3,2,4,3,4,3,3,1,1,3,2,1,1,4,2,2,0,0,0,1,2,6,経済対策,,地方創生,,,,
1012,小林＝博次,1,66,66,1,54,1,0,1,1,44,0,16,1,16,3,2,1,100,50,50,100,50,50,25,25,25,25,50,50,6,7,1,3,3,2,3,1,2,2,2,1,3,5,5,1,1,5,3,1,3,3,3,1,4,3,4,2,3,1,9,3,1,1,1,4,2,2,0,0,0,2,5,9,経済対策,,地方創生,,,,
1013,松田＝紀子,0,66,66,1,54,1,0,1,2,59,0,99,99,99,99,99,99,999,999,999,999,999,999,999,999,999,999,999,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,99,99,99,99,99,99,99,99,99,99,99,,,,,,,
1014,三沢＝英生,0,66,66,1,54,1,0,1,1,41,0,99,99,99,99,99,99,999,999,999,999,999,999,999,999,999,999,999,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,99,99,99,99,99,99,99,99,99,99,99,,,,,,,
1015,角田＝宏子,0,66,66,1,54,1,0,1,2,47,0,99,99,99,99,99,99,999,999,999,999,999,999,999,999,999,999,999,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,99,99,99,99,99,99,99,99,99,99,99,,,,,,,
1016,藤田＝幹雄,0,66,66,1,54,2,1,1,1,46,0,99,99,99,99,99,99,999,999,999,999,999,999,999,999,999,999,999,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,99,99,99,99,99,99,99,99,99,99,99,,,,,,,
1017,前川＝忠夫,1,66,66,1,54,1,0,2,1,76,0,6,7,1,3,4,5,30,999,40,25,10,50,10,40,50,40,10,30,4,5,4,5,3,5,4,4,4,3,3,5,4,3,3,4,5,3,4,4,4,2,3,3,2,3,4,2,4,4,66,66,66,5,5,4,4,3,0,2,0,2,9,1,,,,,,,
1018,山口＝繁,1,66,66,1,54,1,0,2,1,75,0,2,3,5,99,99,99,50,100,50,50,30,999,0,30,50,30,999,30,5,5,3,3,2,3,1,3,4,1,3,4,2,3,3,2,3,3,2,1,3,2,2,2,3,2,4,3,2,3,66,66,66,4,4,2,3,2,0,0,1,1,8,9,,,,,,,
1019,井川＝泰雄,1,66,66,1,54,1,0,4,1,40,0,3,13,5,3,1,2,80,0,0,100,0,0,0,0,0,999,999,999,5,5,3,3,5,5,5,3,2,4,1,5,2,1,3,3,3,3,2,5,3,2,4,5,3,4,3,2,3,3,66,66,66,1,1,3,2,2,0,1,0,2,14,1,,,,,,,
1020,角田＝秀穂,1,66,66,1,54,1,0,4,1,53,3,5,6,14,1,5,2,90,60,10,100,70,40,10,20,30,50,20,60,5,5,3,5,2,5,4,3,3,1,2,5,4,1,2,4,2,1,2,3,4,3,4,3,4,4,3,2,3,2,4,7,8,3,2,2,2,2,2,1,0,2,6,1,,,,,,,
1021,富田＝茂之,1,66,66,1,54,3,6,4,1,61,3,3,7,5,1,3,5,90,60,10,100,70,40,10,20,30,50,20,60,6,5,2,5,2,5,3,3,3,1,2,5,4,1,2,4,2,1,2,3,4,2,4,3,4,4,3,2,3,2,7,8,4,3,2,2,2,2,4,0,3,2,6,1,,,,,,,
1022,古屋＝範子,1,66,66,1,54,3,4,4,2,58,3,16,7,13,1,2,3,80,50,50,100,50,50,50,50,50,50,50,50,5,5,3,5,3,5,5,2,2,3,2,4,4,1,2,2,2,1,2,2,3,3,2,5,3,5,4,2,4,2,7,8,6,1,1,2,2,2,4,4,2,2,1,14,景気対策,,,,,,
1023,川浪＝隆,1,66,66,1,54,1,0,4,1,53,0,3,6,5,1,2,3,80,50,10,100,50,999,20,20,30,50,30,50,5,6,2,5,4,5,4,4,3,3,2,5,4,1,1,3,4,1,1,2,5,4,2,3,2,4,4,2,3,2,7,8,4,3,2,3,2,2,0,0,0,2,9,13,,,,,,,
1024,志位＝和夫,1,66,66,1,54,3,7,6,1,60,3,16,12,15,1,2,5,999,999,999,999,999,999,999,999,999,999,999,999,0,0,5,5,5,5,5,1,3,5,5,5,5,1,3,3,5,1,2,4,5,1,3,4,1,5,4,2,5,5,66,66,66,99,99,99,99,99,5,3,4,15,1,14,消費税増税問題,,,,,,
1025,岡崎＝裕,1,66,66,1,54,1,0,6,1,36,0,16,7,1,1,2,3,0,999,0,0,0,0,100,25,60,50,999,999,1,1,5,5,3,5,5,2,3,5,5,5,5,1,3,4,5,1,2,4,4,1,3,4,1,5,3,2,5,5,66,66,66,5,5,5,5,4,0,2,0,1,2,14,消費税増税は先送りでなく中止を,,,,,,
1026,畑野＝君枝,1,66,66,1,54,1,0,6,2,57,3,7,12,15,1,5,3,999,999,999,999,999,999,999,999,999,999,999,999,0,0,5,5,3,5,5,1,3,5,5,5,5,1,3,4,5,1,2,4,4,1,3,4,1,5,3,2,5,5,66,66,66,5,5,5,5,4,4,4,1,1,2,14,,,,,,,
1027,木村＝栄子,1,66,66,1,54,1,0,8,2,66,0,15,12,5,1,4,5,0,60,0,0,0,0,60,60,100,50,0,0,99,99,5,5,5,5,5,2,2,5,5,5,5,1,3,5,5,1,1,4,5,2,2,4,1,5,4,1,5,5,66,66,66,5,5,5,5,4,4,2,99,2,1,14,,,,,,,
1028,壹岐＝愛子,1,66,66,1,54,1,0,10,2,29,0,1,3,2,1,3,4,75,10,15,15,70,999,5,10,5,999,60,999,7,7,1,1,3,1,1,3,1,5,1,5,3,5,2,1,1,4,4,2,1,5,3,2,5,3,1,5,1,1,1,9,5,1,1,4,4,4,4,2,2,2,14,1,,,,,,,
1029,表＝奈就子,1,66,66,1,54,1,0,10,2,31,0,3,5,1,1,3,4,75,10,15,15,70,999,5,10,5,999,60,999,7,7,1,1,3,1,1,3,1,5,1,5,3,5,2,1,1,4,4,2,1,5,3,2,5,3,1,5,1,1,1,9,5,1,1,4,4,4,0,1,99,2,1,14,,,,,,,
1030,加藤＝文康,1,66,66,1,54,1,0,10,1,52,0,16,5,1,1,3,2,60,30,50,50,70,50,40,50,20,50,60,50,6,6,1,3,1,1,3,2,3,5,1,3,3,5,2,1,1,4,3,1,1,4,3,2,5,3,3,3,1,1,1,9,5,1,1,4,2,4,4,4,1,2,1,6,消費税減税,,,,,,
1031,古川＝裕三,1,66,66,1,54,1,0,10,1,32,0,3,1,10,1,2,4,75,0,50,25,65,50,0,25,0,25,50,25,7,7,1,1,1,1,1,1,1,5,1,4,1,5,1,1,1,4,4,1,1,5,3,1,5,4,1,3,1,1,1,9,10,2,2,4,4,4,2,1,0,2,1,13,,,,,,憲法20条付帯条項削除,
1032,宮松＝宏至,1,66,66,1,54,1,0,10,1,74,0,2,5,1,1,3,2,25,0,0,0,0,0,0,0,0,0,0,0,10,7,1,1,1,1,1,4,1,5,1,5,1,5,1,1,1,5,5,1,1,1,5,1,5,5,1,5,1,1,1,3,5,1,1,5,5,4,4,2,1,2,9,8,,,,,,,
1033,赤枝＝恒雄,1,66,66,1,55,3,1,1,1,70,3,5,6,9,1,3,5,999,25,65,75,80,25,25,0,20,0,0,0,8,8,1,1,1,3,4,3,2,1,3,3,1,3,3,1,1,3,2,1,3,2,1,1,5,1,3,2,3,1,2,9,7,1,1,4,2,3,0,0,1,2,8,7,,,,,,,
1034,鈴木＝隼人,1,66,66,1,55,1,0,1,1,37,3,2,1,6,3,2,99,100,999,999,999,999,999,999,999,999,999,999,999,6,6,1,3,3,3,3,3,2,2,2,1,4,5,5,1,2,5,3,3,3,4,3,2,3,4,4,3,3,1,9,3,99,1,1,4,2,2,0,0,0,2,9,99,,,,,,,
1035,金森＝篤子,1,66,66,1,55,1,0,1,2,64,0,6,15,13,1,4,3,85,20,40,50,20,30,20,20,20,20,20,20,5,8,2,3,1,2,3,2,2,2,3,4,3,2,2,1,3,2,3,4,3,3,3,4,4,4,5,4,3,2,2,1,6,3,2,4,2,1,3,3,0,13,2,8,,,,,,,
1036,石田＝計夫,1,66,66,1,55,1,0,1,1,71,0,2,1,5,3,4,2,100,30,60,75,70,999,10,20,20,999,999,999,99,99,1,3,3,1,3,1,2,2,2,1,2,5,2,1,1,5,3,2,3,3,3,2,5,3,4,3,3,1,1,3,9,1,1,4,2,2,0,0,0,1,2,5,,,,,,,
1037,前川＝恵,1,66,66,1,55,1,0,1,2,39,3,14,9,4,1,2,3,100,999,999,90,999,999,999,999,999,999,999,999,99,99,1,3,3,1,3,1,2,2,2,1,2,5,2,1,1,5,3,2,3,3,3,2,5,3,4,3,3,1,1,2,3,1,1,4,2,2,1,1,99,2,3,6,,,,,,,
1038,若狭＝勝,0,66,66,1,55,1,0,1,1,58,3,99,99,99,99,99,99,999,999,999,999,999,999,999,999,999,999,999,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,99,99,99,99,99,99,99,99,99,99,99,,,,,,,
1039,田畑＝毅,0,66,66,1,55,3,1,1,1,42,0,99,99,99,99,99,99,999,999,999,999,999,999,999,999,999,999,999,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,99,99,99,99,99,99,99,99,99,99,99,,,,,,,
1040,福村＝隆,1,66,66,1,55,1,0,2,1,51,0,2,7,1,1,99,99,50,100,80,50,999,80,999,999,999,999,999,999,6,5,4,5,2,5,4,3,3,1,2,5,4,2,2,3,4,2,2,3,99,4,1,2,2,5,5,1,1,4,66,66,66,4,5,4,3,1,4,99,0,2,7,1,,,,,,,
1041,石毛＝鍈子,1,66,66,1,55,2,4,2,2,76,0,1,2,15,4,1,5,10,70,10,20,0,999,30,40,40,50,0,50,3,5,4,5,5,5,5,3,4,2,5,5,5,1,3,4,5,1,1,4,5,2,2,5,2,5,5,2,4,5,66,66,66,5,5,4,4,1,0,3,0,2,1,13,,,,,,,
1042,早川＝周作,0,66,66,1,55,1,0,2,1,37,0,99,99,99,99,99,99,999,999,999,999,999,999,999,999,999,999,999,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,99,99,99,99,99,99,99,99,99,99,99,,,,,,,
1043,高木＝美智代,1,66,66,1,55,3,4,4,2,62,3,16,5,7,1,2,5,80,999,999,999,999,999,999,999,999,999,999,999,5,5,5,4,3,5,4,3,3,3,3,4,4,1,2,3,2,1,2,3,3,3,3,4,3,4,4,2,2,2,7,8,4,2,2,2,1,2,3,1,1,2,6,1,経済・景気対策,,,,,,
1044,高木＝陽介,1,66,66,1,55,3,6,4,1,54,3,6,5,13,2,3,1,70,10,5,100,0,0,0,0,5,0,0,5,5,5,3,4,3,5,4,2,2,2,2,4,4,2,2,3,2,2,2,3,3,3,3,4,4,5,4,2,2,2,8,7,99,2,2,2,2,2,4,0,1,2,1,6,,,,,,,
1045,村中＝克也,1,66,66,1,55,1,0,4,1,43,0,2,13,1,1,2,3,75,25,25,100,25,25,25,25,25,25,25,25,5,5,2,5,4,5,4,4,3,2,2,4,3,1,2,2,3,2,3,3,4,2,2,4,3,4,4,2,4,4,66,66,66,2,2,2,2,2,0,1,0,2,13,14,,,,,,,
1046,荒神＝享佑,1,66,66,1,55,1,0,4,1,37,0,2,13,7,1,2,3,100,25,0,100,0,0,0,0,25,50,0,50,5,5,3,3,3,5,3,2,2,2,2,2,3,2,2,2,3,3,1,4,2,2,2,3,3,4,3,2,3,4,66,66,66,2,1,3,2,2,0,0,0,2,9,8,,,,,,,
1047,石原＝慎太郎,1,66,66,1,55,3,9,5,1,82,0,1,15,6,99,99,99,999,999,999,999,999,999,999,999,999,999,999,999,99,99,1,99,99,1,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,1,99,99,99,99,99,99,99,99,99,,,,,,,
1048,笠井＝亮,1,66,66,1,55,3,3,6,1,62,3,16,12,6,2,1,5,999,999,999,999,999,999,999,999,999,999,999,999,99,99,5,5,3,5,5,2,3,5,5,5,5,1,3,3,5,1,2,4,4,1,2,4,1,4,3,2,5,5,66,66,66,5,5,5,5,4,3,4,3,1,2,6,消費税増税中止、くらし第一の経済政策への転換,,,,,,
1049,坂井＝和歌子,1,66,66,1,55,1,0,6,2,37,0,16,12,6,1,5,3,999,999,999,999,999,999,999,999,999,999,999,999,99,99,5,5,3,5,5,2,3,5,5,5,5,1,3,3,5,1,2,4,4,1,2,4,1,4,3,2,5,5,66,66,66,5,5,5,5,4,3,4,0,1,2,6,消費税増税中止、くらし第一の経済政策への転換,,,,,,
1050,宮本＝徹,1,66,66,1,55,1,0,6,1,42,3,16,12,6,1,5,3,999,999,999,999,999,999,999,999,999,999,999,999,99,99,5,5,3,5,5,2,3,5,5,5,5,1,3,3,5,1,2,4,4,1,2,4,1,4,3,2,5,5,66,66,66,5,5,5,5,4,3,4,0,1,2,6,消費税増税中止、くらし第一の経済政策への転換,,,,,,
1051,川島＝智太郎,1,66,66,1,55,2,1,7,1,50,0,3,5,2,1,5,4,10,80,80,30,20,60,20,100,60,70,10,30,6,5,2,2,2,5,2,2,2,3,3,1,2,2,3,1,5,4,3,3,4,3,2,2,1,3,3,1,1,2,9,8,4,5,5,5,5,3,1,4,1,2,1,3,,,,,,,
1052,石川＝大我,1,66,66,1,55,1,0,8,1,40,0,7,6,15,1,5,4,0,75,50,25,0,50,50,75,100,50,0,50,4,3,5,5,5,5,5,2,2,3,5,5,4,1,3,5,5,1,2,5,5,2,3,5,1,5,5,1,4,5,66,66,66,5,5,5,5,4,5,4,3,14,13,5,,,,,,,
1053,新尉＝ジン,1,66,66,1,55,1,0,9,1,30,0,5,16,9,1,4,5,70,30,60,40,50,999,30,50,30,50,999,100,5,5,2,2,3,2,3,2,2,2,3,2,3,4,4,2,5,3,3,2,2,3,3,4,1,4,2,2,2,2,2,6,9,2,2,3,2,2,4,2,0,2,5,6,,シルバー社会への対応,,,,,
1054,後藤＝昌代,1,66,66,1,55,1,0,9,2,53,0,16,16,15,1,5,4,75,50,50,50,50,0,25,50,50,50,0,100,5,5,2,3,4,2,4,3,1,1,2,3,2,3,3,3,5,2,2,3,2,3,2,4,1,3,2,1,2,2,6,9,4,2,2,2,1,2,4,1,1,2,13,6,東京五輪に向けたバリアフリーの町づくり,アベノミクスを成功させ女性の社会進出を促進,,,,,
1055,中川＝幸司,1,66,66,1,55,1,0,9,1,34,0,3,1,15,5,4,1,75,25,50,50,40,999,10,40,15,50,40,95,7,6,2,2,3,5,3,2,3,4,2,2,2,5,2,3,5,4,3,3,2,4,2,5,2,4,4,4,2,1,1,7,6,2,2,4,3,3,4,3,1,3,13,14,,,,,,,
1056,藤野＝靖,1,66,66,1,55,1,0,9,1,51,0,3,1,2,1,5,4,80,30,60,50,50,999,30,30,30,50,999,100,6,5,1,2,3,1,4,2,2,2,2,2,4,4,2,2,5,3,2,4,2,4,3,4,1,4,2,2,2,1,6,2,1,2,2,2,2,2,3,1,0,2,6,5,,,,,,,
1057,釈＝量子,1,66,66,1,55,1,0,10,2,45,0,5,1,12,3,1,5,60,30,50,50,70,50,40,50,20,50,60,50,6,6,1,3,1,1,3,2,3,5,1,3,3,5,2,1,1,4,3,1,1,4,3,2,5,3,3,3,1,1,1,9,5,1,1,4,2,4,4,4,2,2,1,3,,,,,,,
1058,吉井＝利光,1,66,66,1,55,1,0,10,1,32,0,2,1,5,5,1,4,2,5,15,0,55,40,0,0,0,999,999,999,7,7,1,1,2,1,1,2,1,5,1,2,1,5,1,1,1,4,3,1,1,5,5,1,5,4,1,5,1,1,1,5,9,1,1,5,5,4,2,2,1,2,3,7,,,,,,,
1059,トクマ＝,1,66,66,1,55,1,0,10,1,48,0,16,1,5,1,5,3,60,30,50,40,70,50,40,50,20,50,60,50,6,6,1,3,1,1,3,2,3,5,1,3,3,5,2,1,1,4,3,1,1,4,3,2,5,3,3,3,1,1,1,9,5,1,1,4,2,4,4,2,1,2,1,6,消費減税,,,,,,
1060,伊藤＝希望,1,66,66,1,55,1,0,10,2,30,0,2,6,7,5,1,3,50,50,50,50,50,50,50,50,50,50,50,50,6,8,1,2,3,1,1,4,3,5,1,4,3,5,1,1,1,5,5,3,1,5,3,4,5,3,1,5,1,1,1,5,3,1,1,4,4,4,2,2,5,2,1,14,,,,,,,
1061,山本＝拓,1,66,66,1,56,3,6,1,1,62,3,99,99,99,99,99,99,999,999,999,999,999,999,999,999,999,999,999,999,99,99,3,3,3,3,3,3,3,3,2,2,3,4,3,3,2,3,3,3,3,3,3,3,5,2,3,2,2,1,2,99,99,2,2,2,2,2,5,1,4,99,99,99,,,,,,,
