uid,ELECYEAR,ID,NAME,RESPONSE,PREFEC,DISTRICT,PRBLOCK,INCUMB,TERM,PARTY,SEX,AGE,RESULT,prim1,prim2,prim3,camp1,camp2,camp3,coal_lib,coal_dem,coal_kmei,coal_com,coal_soc,coal_koku,yn_medconst,yn_reps,yn_const,yn_defense,yn_preemp,yn_unsc,yn_nkorea,yn_smgov,yn_pubspend,yn_fiscalpol,yn_tax5yrs,yn_frgnvote,yn_frgnwork,yn_privacy,yn_tax10pc,yn_moral,ab_asiaus,ab_compet,ab_env,ab_singlemum,ab_trade,fav_masuzoe,fav_ozawa,fav_watanabe,fav_hashimoto,media_hp,media_sns,media_tv
945.13.0,2014,282,山本＝純平,1,13.0,4.0,66.0,1,0,6,1,40.0,0,7.0,16.0,2.0,1.0,2.0,4.0,,,,,,,,,,5.0,5.0,,3.0,5.0,2.0,3.0,,1.0,3.0,5.0,5.0,3.0,4.0,4.0,2.0,4.0,1.0,,,,,4.0,4.0,0.0
2051.13.0,2014,283,若宮＝健嗣,0,13.0,5.0,55.0,3,2,1,1,53.0,1,99.0,99.0,99.0,99.0,99.0,99.0,,,,,,,,,,99.0,99.0,,99.0,99.0,99.0,99.0,,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,,,,,99.0,99.0,99.0
1129.13.0,2014,284,手塚＝仁雄,1,13.0,5.0,55.0,2,3,2,1,48.0,0,10.0,15.0,6.0,5.0,1.0,2.0,,,,,,,,,,5.0,5.0,,5.0,3.0,5.0,4.0,,1.0,3.0,3.0,1.0,4.0,4.0,5.0,2.0,5.0,3.0,,,,,4.0,4.0,2.0
1564.13.0,2014,285,沢井＝正代,1,13.0,5.0,66.0,1,0,6,2,65.0,0,16.0,12.0,6.0,2.0,3.0,5.0,,,,,,,,,,5.0,5.0,,3.0,5.0,2.0,3.0,,1.0,3.0,5.0,5.0,3.0,4.0,4.0,2.0,4.0,1.0,,,,,1.0,2.0,0.0
39.13.0,2014,286,三谷＝英弘,1,13.0,5.0,66.0,3,1,13,1,38.0,0,3.0,15.0,1.0,1.0,5.0,4.0,,,,,,,,,,2.0,4.0,,3.0,2.0,4.0,4.0,,5.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,,,,,4.0,4.0,3.0
3.13.0,2014,287,ドクター・＝中松,1,13.0,5.0,66.0,1,0,13,1,86.0,0,6.0,3.0,5.0,5.0,1.0,4.0,,,,,,,,,,1.0,1.0,,1.0,4.0,4.0,4.0,,5.0,4.0,2.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,,4.0,2.0,5.0
2239.13.0,2014,288,越智＝隆雄,1,13.0,6.0,55.0,3,2,1,1,50.0,1,16.0,7.0,5.0,99.0,99.0,99.0,,,,,,,,,,2.0,2.0,,3.0,4.0,4.0,3.0,,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,,,,,4.0,2.0,1.0
2092.13.0,2014,289,落合＝貴之,1,13.0,6.0,55.0,1,0,3,1,35.0,2,10.0,15.0,1.0,4.0,2.0,3.0,,,,,,,,,,2.0,3.0,,3.0,3.0,4.0,3.0,,5.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,,,,,4.0,4.0,1.0
1016.13.0,2014,290,岸＝武志,1,13.0,6.0,66.0,1,0,6,1,43.0,0,16.0,12.0,7.0,1.0,5.0,99.0,,,,,,,,,,5.0,5.0,,3.0,5.0,2.0,3.0,,1.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,1.0,,,,,0.0,0.0,0.0
1310.13.0,2014,291,松本＝文明,1,13.0,7.0,55.0,3,2,1,1,65.0,2,16.0,14.0,5.0,1.0,5.0,99.0,,,,,,,,,,2.0,4.0,,2.0,4.0,2.0,1.0,,5.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,,,,,3.0,2.0,2.0
2381.13.0,2014,292,長妻＝昭,1,13.0,7.0,55.0,3,5,2,1,54.0,1,16.0,6.0,5.0,5.0,4.0,1.0,,,,,,,,,,2.0,4.0,,2.0,4.0,4.0,4.0,,3.0,4.0,4.0,2.0,4.0,2.0,99.0,2.0,4.0,4.0,,,,,5.0,3.0,5.0
496.13.0,2014,293,吉田＝康一郎,1,13.0,7.0,55.0,1,0,5,1,47.0,0,1.0,5.0,2.0,3.0,5.0,1.0,,,,,,,,,,1.0,1.0,,1.0,3.0,2.0,4.0,,5.0,5.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,,,,,2.0,4.0,1.0
679.13.0,2014,294,太田＝宜興,1,13.0,7.0,66.0,1,0,6,1,38.0,0,16.0,15.0,12.0,1.0,3.0,2.0,,,,,,,,,,5.0,5.0,,3.0,5.0,2.0,3.0,,1.0,3.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,2.0,,,,,1.0,3.0,0.0
1857.13.0,2014,295,石原＝伸晃,1,13.0,8.0,55.0,3,8,1,1,57.0,1,16.0,99.0,99.0,1.0,99.0,99.0,,,,,,,,,,1.0,3.0,,3.0,3.0,1.0,2.0,,5.0,3.0,5.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,,,,,3.0,3.0,2.0
359.13.0,2014,296,円＝より子,1,13.0,8.0,55.0,1,0,2,2,67.0,0,15.0,7.0,12.0,1.0,2.0,3.0,,,,,,,,,,4.0,5.0,,3.0,3.0,3.0,3.0,,2.0,2.0,5.0,3.0,3.0,1.0,5.0,3.0,5.0,5.0,,,,,1.0,1.0,1.0
1566.13.0,2014,297,沢田＝真吾,1,13.0,8.0,66.0,1,0,6,1,29.0,0,12.0,16.0,7.0,5.0,1.0,4.0,,,,,,,,,,5.0,5.0,,3.0,5.0,3.0,3.0,,1.0,3.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,1.0,,,,,0.0,3.0,0.0
2371.13.0,2014,298,鈴木＝達夫,1,13.0,8.0,66.0,1,0,13,1,74.0,0,1.0,7.0,15.0,5.0,1.0,3.0,,,,,,,,,,5.0,5.0,,5.0,5.0,5.0,5.0,,1.0,1.0,5.0,5.0,5.0,3.0,5.0,1.0,4.0,1.0,,,,,3.0,0.0,0.0
2068.13.0,2014,299,菅原＝一秀,1,13.0,9.0,55.0,3,4,1,1,52.0,1,16.0,1.0,13.0,5.0,1.0,4.0,,,,,,,,,,2.0,3.0,,3.0,4.0,2.0,3.0,,5.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,,,,,5.0,4.0,4.0
1199.13.0,2014,300,木内＝孝胤,1,13.0,9.0,55.0,2,1,3,1,48.0,2,2.0,6.0,10.0,5.0,2.0,1.0,,,,,,,,,,3.0,3.0,,3.0,3.0,4.0,4.0,,4.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,,,,,5.0,4.0,1.0
438.13.0,2014,301,原＝純子,1,13.0,9.0,66.0,1,0,6,2,50.0,0,16.0,6.0,12.0,2.0,3.0,5.0,,,,,,,,,,5.0,5.0,,3.0,5.0,2.0,3.0,,1.0,3.0,5.0,5.0,4.0,4.0,5.0,2.0,4.0,1.0,,,,,4.0,3.0,0.0
840.13.0,2014,302,小池＝百合子,1,13.0,10.0,55.0,3,7,1,2,62.0,1,16.0,1.0,13.0,3.0,2.0,4.0,,,,,,,,,,1.0,2.0,,1.0,3.0,2.0,2.0,,5.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,,,,,4.0,3.0,5.0
1540.13.0,2014,303,江端＝貴子,1,13.0,10.0,55.0,2,1,2,2,54.0,0,7.0,6.0,10.0,1.0,5.0,2.0,,,,,,,,,,3.0,4.0,,3.0,3.0,4.0,4.0,,99.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,,,,,3.0,0.0,1.0
1920.13.0,2014,304,神谷＝ちづ子,1,13.0,10.0,55.0,1,0,5,2,61.0,0,1.0,5.0,12.0,1.0,3.0,5.0,,,,,,,,,,1.0,2.0,,1.0,3.0,2.0,1.0,,5.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,,,,,4.0,2.0,0.0
613.13.0,2014,305,多ケ谷＝亮,1,13.0,10.0,55.0,1,0,7,1,46.0,0,6.0,7.0,12.0,5.0,4.0,1.0,,,,,,,,,,1.0,3.0,,4.0,4.0,3.0,2.0,,3.0,3.0,4.0,2.0,3.0,3.0,5.0,2.0,3.0,2.0,,,,,2.0,4.0,0.0
251.13.0,2014,306,今＝秀子,1,13.0,10.0,66.0,1,0,6,2,66.0,0,16.0,12.0,5.0,1.0,3.0,5.0,,,,,,,,,,5.0,5.0,,3.0,5.0,2.0,3.0,,1.0,3.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,1.0,,,,,0.0,3.0,0.0
71.13.0,2014,307,下村＝博文,1,13.0,11.0,55.0,3,6,1,1,60.0,1,5.0,3.0,15.0,1.0,5.0,3.0,,,,,,,,,,2.0,1.0,,2.0,4.0,3.0,1.0,,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,,,,,4.0,3.0,5.0
1712.13.0,2014,308,熊木＝美奈子,1,13.0,11.0,55.0,1,0,2,2,53.0,0,6.0,5.0,10.0,1.0,5.0,2.0,,,,,,,,,,3.0,5.0,,3.0,4.0,3.0,3.0,,3.0,2.0,5.0,3.0,3.0,3.0,4.0,2.0,5.0,3.0,,,,,1.0,1.0,0.0
901.13.0,2014,309,山内＝金久,1,13.0,11.0,66.0,1,0,6,1,66.0,0,16.0,12.0,15.0,1.0,5.0,4.0,,,,,,,,,,5.0,5.0,,3.0,5.0,2.0,3.0,,1.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,1.0,,,,,0.0,0.0,0.0
72.13.0,2014,310,下村＝芽生,1,13.0,11.0,66.0,1,0,13,2,27.0,0,5.0,6.0,7.0,1.0,5.0,2.0,,,,,,,,,,2.0,2.0,,2.0,2.0,2.0,4.0,,5.0,1.0,2.0,5.0,2.0,2.0,2.0,5.0,4.0,4.0,,,,,4.0,0.0,0.0
1779.13.0,2014,311,田母神＝俊雄,1,13.0,12.0,55.0,1,0,5,1,66.0,0,3.0,1.0,5.0,2.0,1.0,5.0,,,,,,,,,,1.0,1.0,,1.0,5.0,1.0,1.0,,5.0,5.0,1.0,5.0,1.0,3.0,2.0,2.0,1.0,1.0,,,,,4.0,2.0,5.0
2430.13.0,2014,312,青木＝愛,1,13.0,12.0,55.0,3,3,7,2,49.0,0,5.0,15.0,3.0,1.0,4.0,99.0,,,,,,,,,,2.0,4.0,,3.0,3.0,2.0,4.0,,1.0,2.0,2.0,4.0,1.0,3.0,4.0,2.0,4.0,2.0,,,,,4.0,3.0,1.0
680.13.0,2014,313,太田＝昭宏,1,13.0,12.0,66.0,3,6,4,1,69.0,1,13.0,7.0,6.0,3.0,2.0,5.0,,,,,,,,,,3.0,5.0,,3.0,5.0,2.0,2.0,,1.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,5.0,3.0,3.0
1543.13.0,2014,314,池内＝沙織,1,13.0,12.0,66.0,1,0,6,2,32.0,2,16.0,7.0,15.0,1.0,2.0,5.0,,,,,,,,,,5.0,5.0,,3.0,5.0,2.0,3.0,,1.0,3.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,1.0,,,,,5.0,4.0,1.0
2514.13.0,2014,315,鴨下＝一郎,1,13.0,13.0,55.0,3,7,1,1,65.0,1,16.0,1.0,16.0,99.0,99.0,99.0,,,,,,,,,,1.0,3.0,,3.0,3.0,1.0,2.0,,5.0,5.0,99.0,2.0,1.0,99.0,3.0,3.0,1.0,3.0,,,,,99.0,0.0,5.0
2397.13.0,2014,316,長谷川＝貴子,1,13.0,13.0,55.0,1,0,2,2,41.0,0,5.0,16.0,7.0,5.0,1.0,3.0,,,,,,,,,,2.0,3.0,,3.0,4.0,3.0,3.0,,3.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,,,,,4.0,2.0,1.0
531.13.0,2014,317,和田＝智之,1,13.0,13.0,55.0,1,0,5,1,40.0,0,12.0,1.0,16.0,5.0,1.0,2.0,,,,,,,,,,1.0,1.0,,1.0,3.0,1.0,1.0,,5.0,4.0,2.0,2.0,1.0,3.0,4.0,1.0,2.0,2.0,,,,,1.0,2.0,0.0
1911.13.0,2014,318,祖父江＝元希,1,13.0,13.0,66.0,1,0,6,1,39.0,0,16.0,12.0,15.0,2.0,3.0,1.0,,,,,,,,,,5.0,5.0,,3.0,5.0,2.0,3.0,,1.0,3.0,5.0,5.0,4.0,4.0,5.0,2.0,4.0,1.0,,,,,4.0,3.0,0.0
1292.13.0,2014,319,松島＝みどり,1,13.0,14.0,55.0,3,4,1,2,58.0,1,3.0,13.0,8.0,1.0,5.0,3.0,,,,,,,,,,3.0,4.0,,3.0,4.0,4.0,2.0,,3.0,5.0,1.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,,,,,3.0,1.0,5.0
1206.13.0,2014,320,木村＝剛司,1,13.0,14.0,66.0,2,1,2,1,43.0,0,3.0,6.0,15.0,5.0,1.0,4.0,,,,,,,,,,4.0,3.0,,3.0,5.0,3.0,3.0,,5.0,3.0,5.0,5.0,3.0,3.0,4.0,2.0,4.0,4.0,,,,,5.0,3.0,2.0
2410.13.0,2014,321,阿藤＝和之,1,13.0,14.0,66.0,1,0,6,1,43.0,0,16.0,12.0,6.0,1.0,2.0,5.0,,,,,,,,,,5.0,5.0,,3.0,5.0,2.0,3.0,,1.0,3.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,1.0,,,,,5.0,3.0,0.0
1946.13.0,2014,322,秋元＝司,1,13.0,15.0,55.0,3,1,1,1,43.0,2,3.0,7.0,5.0,5.0,1.0,2.0,,,,,,,,,,2.0,3.0,,2.0,4.0,2.0,2.0,,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,,,,,2.0,4.0,3.0
1368.13.0,2014,323,柿沢＝未途,1,13.0,15.0,55.0,3,2,3,1,43.0,1,6.0,10.0,11.0,5.0,1.0,3.0,,,,,,,,,,1.0,3.0,,3.0,3.0,4.0,4.0,,4.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,4.0,,,,,5.0,4.0,5.0
494.13.0,2014,324,吉田＝年男,1,13.0,15.0,66.0,1,0,6,1,66.0,0,16.0,12.0,2.0,1.0,5.0,2.0,,,,,,,,,,5.0,5.0,,3.0,5.0,3.0,5.0,,1.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,1.0,,,,,99.0,99.0,99.0
1734.13.0,2014,325,猪野＝隆,1,13.0,15.0,66.0,1,0,13,1,49.0,0,10.0,6.0,5.0,5.0,1.0,2.0,,,,,,,,,,2.0,4.0,,3.0,4.0,4.0,4.0,,2.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,4.0,,,,,3.0,2.0,0.0
662.13.0,2014,326,大西＝英男,1,13.0,16.0,55.0,3,1,1,1,68.0,1,10.0,14.0,5.0,5.0,1.0,3.0,,,,,,,,,,1.0,2.0,,2.0,3.0,1.0,2.0,,3.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,,,,,5.0,1.0,3.0
1853.13.0,2014,327,石井＝義哲,1,13.0,16.0,55.0,1,0,5,1,57.0,0,12.0,1.0,13.0,4.0,1.0,5.0,,,,,,,,,,1.0,1.0,,1.0,4.0,2.0,2.0,,5.0,5.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,1.0,4.0,1.0
371.13.0,2014,328,初鹿＝明博,1,13.0,16.0,66.0,2,1,3,1,45.0,2,16.0,6.0,7.0,5.0,2.0,1.0,,,,,,,,,,3.0,3.0,,3.0,3.0,3.0,3.0,,1.0,3.0,5.0,3.0,5.0,5.0,4.0,1.0,5.0,2.0,,,,,2.0,4.0,1.0
653.13.0,2014,329,大田＝朝子,1,13.0,16.0,66.0,1,0,6,2,30.0,0,7.0,12.0,15.0,1.0,2.0,5.0,,,,,,,,,,5.0,5.0,,3.0,5.0,2.0,3.0,,1.0,3.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,1.0,,,,,0.0,4.0,1.0
986.13.0,2014,330,岡本＝貴士,0,13.0,16.0,66.0,1,0,13,1,34.0,0,99.0,99.0,99.0,99.0,99.0,99.0,,,,,,,,,,99.0,99.0,,99.0,99.0,99.0,99.0,,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,,,,,99.0,99.0,99.0
1078.13.0,2014,331,平沢＝勝栄,1,13.0,17.0,55.0,3,6,1,1,69.0,1,2.0,6.0,1.0,5.0,3.0,1.0,,,,,,,,,,3.0,3.0,,3.0,3.0,3.0,3.0,,5.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,,,,,4.0,1.0,5.0
2494.13.0,2014,332,高橋＝美穂,1,13.0,17.0,55.0,3,1,3,2,49.0,0,3.0,5.0,6.0,5.0,4.0,99.0,,,,,,,,,,2.0,2.0,,3.0,4.0,2.0,2.0,,99.0,4.0,5.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,,,,,2.0,3.0,5.0
1155.13.0,2014,333,新井＝杉生,0,13.0,17.0,66.0,1,0,6,1,55.0,0,99.0,99.0,99.0,99.0,99.0,99.0,,,,,,,,,,99.0,99.0,,99.0,99.0,99.0,99.0,,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,,,,,99.0,99.0,99.0
555.13.0,2014,334,土屋＝正忠,1,13.0,18.0,55.0,3,2,1,1,72.0,1,2.0,5.0,6.0,3.0,4.0,5.0,,,,,,,,,,1.0,2.0,,2.0,4.0,2.0,2.0,,5.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,,,,,4.0,0.0,2.0
2077.13.0,2014,335,菅＝直人,1,13.0,18.0,55.0,3,11,2,1,68.0,2,15.0,1.0,6.0,1.0,2.0,3.0,,,,,,,,,,3.0,5.0,,3.0,5.0,3.0,3.0,,3.0,3.0,5.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,,,,,5.0,2.0,5.0
2025.13.0,2014,336,結城＝亮,1,13.0,18.0,66.0,1,0,6,1,44.0,0,16.0,12.0,7.0,1.0,3.0,2.0,,,,,,,,,,5.0,5.0,,3.0,5.0,2.0,3.0,,1.0,3.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,1.0,,,,,0.0,3.0,1.0
1312.13.0,2014,337,松本＝洋平,1,13.0,19.0,55.0,3,2,1,1,41.0,1,1.0,6.0,15.0,5.0,2.0,1.0,,,,,,,,,,1.0,99.0,,2.0,99.0,3.0,99.0,,5.0,4.0,99.0,99.0,1.0,99.0,99.0,99.0,2.0,99.0,,,,,5.0,4.0,5.0
1221.13.0,2014,338,末松＝義規,1,13.0,19.0,55.0,2,5,2,1,58.0,0,7.0,12.0,15.0,1.0,2.0,5.0,,,,,,,,,,3.0,3.0,,2.0,5.0,4.0,3.0,,1.0,2.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,,,,,4.0,2.0,1.0
956.13.0,2014,339,山田＝宏,1,13.0,19.0,55.0,3,2,5,1,56.0,0,1.0,10.0,5.0,5.0,1.0,4.0,,,,,,,,,,1.0,2.0,,2.0,3.0,3.0,4.0,,5.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,4.0,,,,,4.0,3.0,5.0
845.13.0,2014,340,小泉＝民未嗣,1,13.0,19.0,66.0,1,0,6,1,36.0,0,16.0,12.0,6.0,1.0,2.0,3.0,,,,,,,,,,5.0,5.0,,3.0,5.0,2.0,3.0,,1.0,3.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,1.0,,,,,4.0,3.0,0.0
1201.13.0,2014,341,木原＝誠二,1,13.0,20.0,55.0,3,2,1,1,44.0,1,3.0,6.0,1.0,3.0,4.0,5.0,,,,,,,,,,2.0,3.0,,2.0,4.0,3.0,3.0,,4.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,,,,,3.0,2.0,3.0
1981.13.0,2014,342,竹田＝光明,1,13.0,20.0,55.0,2,1,2,1,59.0,0,3.0,6.0,10.0,4.0,2.0,1.0,,,,,,,,,,2.0,4.0,,3.0,5.0,4.0,1.0,,3.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,5.0,2.0,,,,,2.0,1.0,1.0
1557.13.0,2014,343,池田＝真理子,1,13.0,20.0,66.0,1,0,6,2,60.0,0,16.0,12.0,5.0,3.0,5.0,4.0,,,,,,,,,,5.0,5.0,,3.0,5.0,2.0,3.0,,1.0,3.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,1.0,,,,,5.0,2.0,0.0
852.13.0,2014,344,小田原＝潔,1,13.0,21.0,55.0,3,1,1,1,50.0,1,2.0,7.0,16.0,1.0,2.0,3.0,,,,,,,,,,1.0,1.0,,1.0,3.0,1.0,1.0,,5.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,,,,,1.0,3.0,2.0
2387.13.0,2014,345,長島＝昭久,1,13.0,21.0,55.0,3,4,2,1,52.0,2,1.0,3.0,5.0,1.0,5.0,2.0,,,,,,,,,,1.0,2.0,,2.0,3.0,4.0,4.0,,5.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,4.0,5.0,,,,,5.0,3.0,3.0
475.13.0,2014,346,吉岡＝正史,1,13.0,21.0,66.0,1,0,6,1,40.0,0,16.0,12.0,6.0,3.0,2.0,1.0,,,,,,,,,,5.0,5.0,,3.0,5.0,2.0,3.0,,1.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,1.0,,,,,5.0,4.0,1.0
284.13.0,2014,347,伊藤＝達也,1,13.0,22.0,55.0,3,6,1,1,53.0,1,16.0,7.0,16.0,5.0,3.0,99.0,,,,,,,,,,1.0,2.0,,2.0,4.0,2.0,2.0,,5.0,3.0,3.0,4.0,2.0,1.0,2.0,3.0,4.0,4.0,,,,,4.0,2.0,3.0
969.13.0,2014,348,山花＝郁夫,1,13.0,22.0,55.0,2,3,2,1,47.0,0,12.0,1.0,7.0,1.0,2.0,5.0,,,,,,,,,,5.0,5.0,,4.0,5.0,3.0,4.0,,1.0,2.0,5.0,2.0,5.0,5.0,5.0,2.0,5.0,3.0,,,,,1.0,0.0,1.0
2524.13.0,2014,349,鹿野＝晃,1,13.0,22.0,55.0,1,0,5,1,41.0,0,6.0,13.0,1.0,1.0,5.0,4.0,,,,,,,,,,1.0,1.0,,1.0,3.0,2.0,4.0,,5.0,5.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,,,,,4.0,2.0,0.0
562.13.0,2014,350,坂内＝淳,1,13.0,22.0,66.0,1,0,6,1,53.0,0,16.0,12.0,7.0,2.0,3.0,1.0,,,,,,,,,,5.0,5.0,,3.0,5.0,2.0,3.0,,1.0,3.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,1.0,,,,,0.0,2.0,0.0
784.13.0,2014,351,小倉＝将信,1,13.0,23.0,55.0,3,1,1,1,33.0,1,2.0,6.0,10.0,3.0,5.0,2.0,,,,,,,,,,1.0,3.0,,3.0,3.0,1.0,2.0,,5.0,5.0,4.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,,,,,3.0,4.0,2.0
1484.13.0,2014,352,櫛渕＝万里,1,13.0,23.0,55.0,2,1,2,2,47.0,0,5.0,7.0,6.0,5.0,3.0,2.0,,,,,,,,,,2.0,3.0,,3.0,4.0,3.0,4.0,,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,,,,,3.0,2.0,1.0
269.13.0,2014,353,伊藤＝俊輔,1,13.0,23.0,55.0,1,0,3,1,35.0,0,11.0,15.0,6.0,5.0,1.0,4.0,,,,,,,,,,2.0,3.0,,2.0,2.0,3.0,4.0,,4.0,2.0,4.0,4.0,3.0,1.0,4.0,2.0,3.0,4.0,,,,,5.0,3.0,0.0
1319.13.0,2014,354,松村＝亮佑,1,13.0,23.0,66.0,1,0,6,1,34.0,0,16.0,12.0,6.0,2.0,1.0,4.0,,,,,,,,,,5.0,5.0,,3.0,5.0,2.0,3.0,,1.0,3.0,5.0,5.0,3.0,4.0,4.0,2.0,4.0,1.0,,,,,99.0,99.0,99.0
2088.13.0,2014,355,萩生田＝光一,1,13.0,24.0,55.0,3,3,1,1,51.0,1,3.0,5.0,6.0,1.0,3.0,5.0,,,,,,,,,,2.0,3.0,,2.0,3.0,2.0,3.0,,5.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,4.0,,,,,3.0,2.0,4.0
2408.13.0,2014,356,阿久津＝幸彦,1,13.0,24.0,55.0,2,3,2,1,58.0,0,1.0,2.0,10.0,3.0,5.0,2.0,,,,,,,,,,4.0,5.0,,4.0,5.0,5.0,3.0,,1.0,3.0,5.0,2.0,4.0,3.0,5.0,5.0,5.0,3.0,,,,,4.0,0.0,3.0
2109.13.0,2014,357,藤井＝義裕,1,13.0,24.0,55.0,1,0,5,1,39.0,0,1.0,3.0,12.0,2.0,4.0,5.0,,,,,,,,,,1.0,2.0,,2.0,3.0,2.0,2.0,,5.0,5.0,2.0,2.0,1.0,5.0,4.0,3.0,1.0,1.0,,,,,4.0,4.0,0.0
1064.13.0,2014,358,市川＝克宏,1,13.0,24.0,66.0,1,0,6,1,40.0,0,16.0,12.0,7.0,2.0,3.0,1.0,,,,,,,,,,5.0,5.0,,5.0,5.0,3.0,3.0,,1.0,99.0,5.0,5.0,4.0,5.0,4.0,2.0,4.0,1.0,,,,,0.0,3.0,0.0
200.13.0,2014,359,井上＝信治,1,13.0,25.0,55.0,3,4,1,1,45.0,1,2.0,6.0,13.0,5.0,2.0,3.0,,,,,,,,,,2.0,2.0,,2.0,4.0,2.0,2.0,,5.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,3.0,4.0,,,,,5.0,99.0,5.0
881.13.0,2014,360,山下＝容子,1,13.0,25.0,55.0,1,0,2,2,56.0,0,9.0,15.0,4.0,5.0,1.0,99.0,,,,,,,,,,3.0,4.0,,3.0,3.0,2.0,3.0,,4.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,,,,,3.0,1.0,2.0
203.13.0,2014,361,井上＝宣,1,13.0,25.0,66.0,1,0,6,1,40.0,0,7.0,5.0,12.0,2.0,1.0,3.0,,,,,,,,,,5.0,5.0,,3.0,5.0,2.0,3.0,,1.0,3.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,1.0,,,,,5.0,3.0,0.0
1313.14.0,2014,362,松本＝純,1,14.0,1.0,54.0,3,5,1,1,64.0,1,16.0,16.0,16.0,1.0,3.0,5.0,,,,,,,,,,1.0,3.0,,3.0,3.0,1.0,2.0,,5.0,5.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,,,,,5.0,3.0,2.0
2005.14.0,2014,363,篠原＝豪,1,14.0,1.0,54.0,1,0,3,1,39.0,2,11.0,10.0,5.0,1.0,2.0,5.0,,,,,,,,,,2.0,3.0,,3.0,2.0,3.0,4.0,,4.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,,,,,3.0,1.0,1.0
1179.14.0,2014,364,明石＝行夫,1,14.0,1.0,66.0,1,0,6,1,55.0,0,2.0,7.0,1.0,2.0,3.0,5.0,,,,,,,,,,5.0,5.0,,5.0,3.0,2.0,2.0,,1.0,3.0,5.0,5.0,3.0,5.0,4.0,3.0,4.0,1.0,,,,,4.0,4.0,0.0
